HONSHA01,JJ_LIB,BMRDATA
HONSHA01,JJ_LIB,CARD
HONSHA01,JJ_LIB,DATEF
HONSHA01,JJ_LIB,DATEFL
HONSHA01,JJ_LIB,FILEA
HONSHA01,JJ_LIB,MAZDFL
HONSHA01,JJ_LIB,OUTF1
HONSHA01,JJ_LIB,OUTF2
HONSHA01,JJ_LIB,OUTFL
