caller_pgmDepth,caller_pgmPartition,caller_pgmLibrary,caller_pgmName,caller_lineno,pgmDepth,pgmPartition,pgmLibrary,pgmName,pgmStepCount,pgmType,fileNo,filePartition,fileLibrary,fileName,cmdName/fileDevice,cmdPara/fileFormat,recordLength/fileStepCount,fileType,C,R,U,D,testTargetType,real_filePartition,real_ fileLibrary,real_ fileName
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6811,KOUBAI01,BAALIB,BAA080DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA080DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6851,KOUBAI01,BAALIB,BAA080DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA080DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6871,KOUBAI01,BAALIB,BAA080I,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA080I
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6872,KOUBAI01,BAALIB,BAA040DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA040DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6881,KOUBAI01,BAALIB,SGPTB,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,SGPTB
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6882,KOUBAI01,BAALIB,SGCHKTBW,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,SGCHKTBW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6891,KOUBAI01,BAALIB,BAA080O,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA080O
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6892,KOUBAI01,BAALIB,BAA080DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA080DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6951,KOUBAI01,BAALIB,BAA090IN,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,6961,KOUBAI01,BAALIB,BAA090IN,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7001,KOUBAI01,BAALIB,BAA090IN,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7021,KOUBAI01,BAALIB,BAA080DK,FMTDTA,INFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA080DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7022,KOUBAI01,BAALIB,BAA090IN,FMTDTA,OUTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7023,KOUBAI01,BAALIB,BAA090IN,FMTDTA,SRCFILE/MBR,-,-,-,-,-,-,N,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7271,KOUBAI01,BAALIB,QPRINT,OVRPRTF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,QPRINT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7272,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M006,OVRPRTF,OUTQ.SPLFNAME,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M006
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7311,KOUBAI01,BAALIB,BAA090I,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA090I
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7312,KOUBAI01,BAALIB,BAA090IN,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7321,KOUBAI01,BAALIB,DAISUTB,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,DAISUTB
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7322,KOUBAI01,BAALIB,DAISUFL,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,DAISUFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7741,UnknownPartition,WSVFLIB,JBAA10M0SV,CLRSAVF,FILE,-,-,-,-,-,D,todo,UnknownPartition,WSVFLIB,JBAA10M0SV
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7851,UnknownPartition,WSVFLIB,JBAA10M0SV,SAVOBJ,SAVF,-,-,todo,todo,todo,todo,todo,UnknownPartition,WSVFLIB,JBAA10M0SV
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7951,UnknownPartition,WSVFLIB,JBAA10M0S2,CLRSAVF,FILE,-,-,-,-,-,D,todo,UnknownPartition,WSVFLIB,JBAA10M0S2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,7971,UnknownPartition,WSVFLIB,JBAA10M0S2,SAVOBJ,SAVF,-,-,todo,todo,todo,todo,todo,UnknownPartition,WSVFLIB,JBAA10M0S2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8051,UnknownPartition,WSVFLIB,JBAA10M0S3,CLRSAVF,FILE,-,-,-,-,-,D,todo,UnknownPartition,WSVFLIB,JBAA10M0S3
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8071,UnknownPartition,WSVFLIB,JBAA10M0S3,SAVOBJ,SAVF,-,-,todo,todo,todo,todo,todo,UnknownPartition,WSVFLIB,JBAA10M0S3
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8131,KOUBAI01,BAALIB,BAA010DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8151,KOUBAI01,BAALIB,BAA020DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8171,KOUBAI01,BAALIB,BAA030DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8191,KOUBAI01,BAALIB,BAA040DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA040DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8211,KOUBAI01,BAALIB,BAA050IN,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8231,KOUBAI01,BAALIB,BAA050DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8251,KOUBAI01,BAALIB,BAA050D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8271,KOUBAI01,BAALIB,BAA060DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA060DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8291,KOUBAI01,BAALIB,BAA060D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA060D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8311,KOUBAI01,BAALIB,BAA070DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA070DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8331,KOUBAI01,BAALIB,ERRORN1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,ERRORN1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8351,KOUBAI01,BAALIB,ERRORN2,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,ERRORN2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8371,KOUBAI01,BAALIB,DAISUFL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,DAISUFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8391,KOUBAI01,BAALIB,BAA080DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA080DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8411,KOUBAI01,BAALIB,SGCHKTBW,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,SGCHKTBW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8431,KOUBAI01,BAALIB,BAA090IN,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA090IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8451,KOUBAI01,BAALIB,BAA005DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA005DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8471,KOUBAI01,BAALIB,BAA010D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8491,KOUBAI01,BAALIB,BAA010D2,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010D2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8511,KOUBAI01,BAALIB,BAA040D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA040D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8531,KOUBAI01,BAALIB,BAA040D2,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA040D2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8551,KOUBAI01,BAALIB,BAA040D3,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA040D3
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8571,KOUBAI01,BAALIB,BAA075DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA075DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8591,KOUBAI01,BAALIB,NAIGAIT1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,8611,KOUBAI01,BAALIB,BAA011DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA011DK
1,KOUBAI01,BAALIB,JBAA10M0,82,2,KOUBAI01,OPLIB,CYAE320,0,NotFoundSource,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1441,KOUBAI01,BAALIB,FILEA,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1442,KOUBAI01,PIALIB,PIAGM1,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM1
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1443,KOUBAI01,PIALIB,PIAGMC,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGMC
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1444,KOUBAI01,COMNLIB,HINHNT,D,E,-,I,n,R,n,n,D,KOUBAI01,COMNLIB,HINHNT
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1445,KOUBAI01,COMNLIB,BHNKOT,D,E,-,I,n,R,n,n,D,KOUBAI01,COMNLIB,BHNKOT
1,KOUBAI01,BAALIB,JBAA10M0,144,2,KOUBAI01,BAALIB,ABAA010,329,RPG3,1446,KOUBAI01,BAALIB,BAA010O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,196,2,KOUBAI01,BAALIB,ABAA10A,68,RPG3,1961,KOUBAI01,BAALIB,FILEA,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,196,2,KOUBAI01,BAALIB,ABAA10A,68,RPG3,1962,KOUBAI01,BAALIB,NGTBL,D,F,160,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,196,2,KOUBAI01,BAALIB,ABAA10A,68,RPG3,1963,KOUBAI01,BAALIB,OUTFL,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,255,2,KOUBAI01,BAALIB,ABAA020,39,RPG3,2551,KOUBAI01,BAALIB,BAA020I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,255,2,KOUBAI01,BAALIB,ABAA020,39,RPG3,2552,KOUBAI01,BAALIB,BAA020O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,255,2,KOUBAI01,BAALIB,ABAA020,39,RPG3,2553,KOUBAI01,BAALIB,PRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3191,KOUBAI01,BAALIB,BAA030I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3192,KOUBAI01,BAALIB,TMASTER,D,F,256,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3193,KOUBAI01,BAALIB,SGCHKTB,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3194,KOUBAI01,BAALIB,BAA030O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3195,KOUBAI01,BAALIB,ERRORFL,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,319,2,KOUBAI01,BAALIB,ABAA030,163,RPG3,3196,KOUBAI01,BAALIB,PRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3991,KOUBAI01,BAALIB,BAA040I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3992,KOUBAI01,PIALIB,PIAGM1,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM1
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3993,KOUBAI01,PIALIB,PIAGM2,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM2
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3994,KOUBAI01,PIALIB,PIAGM3,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM3
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3995,KOUBAI01,BAALIB,BAA040O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3996,KOUBAI01,BAALIB,ERRORFL,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,399,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,3997,KOUBAI01,BAALIB,QPRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,427,2,KOUBAI01,BAALIB,ABAA10B,43,RPG3,4271,KOUBAI01,BAALIB,FILEA,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,427,2,KOUBAI01,BAALIB,ABAA10B,43,RPG3,4272,KOUBAI01,BAALIB,OUTF1,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,427,2,KOUBAI01,BAALIB,ABAA10B,43,RPG3,4273,KOUBAI01,BAALIB,OUTF2,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,472,2,KOUBAI01,BAALIB,ABAA050,48,RPG3,4721,KOUBAI01,BAALIB,BAA050I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,472,2,KOUBAI01,BAALIB,ABAA050,48,RPG3,4722,KOUBAI01,BAALIB,BAA050O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,489,2,KOUBAI01,BAALIB,ABAA055,46,RPG3,4891,KOUBAI01,BAALIB,BAA055I,D,F,32,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,489,2,KOUBAI01,BAALIB,ABAA055,46,RPG3,4892,KOUBAI01,BAALIB,BAA055O,D,F,32,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5591,KOUBAI01,BAALIB,BAA060P,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5592,KOUBAI01,BAALIB,BAA060S,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5593,KOUBAI01,BAALIB,SGCHKTB,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5594,KOUBAI01,BAALIB,DAISUTB,D,F,32,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5595,KOUBAI01,BAALIB,BAA060O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,559,2,KOUBAI01,BAALIB,ABAA060,257,RPG3,5596,KOUBAI01,BAALIB,PRINT,P,F,150,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,609,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,6091,KOUBAI01,BAALIB,BAA070P,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,609,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,6092,KOUBAI01,BAALIB,BAA070S,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,609,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,6093,KOUBAI01,BAALIB,BAA070O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,609,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,6094,KOUBAI01,BAALIB,PRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,626,2,KOUBAI01,BAALIB,ABAA075,195,RPG3,6261,KOUBAI01,BAALIB,FILEA,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,626,2,KOUBAI01,BAALIB,ABAA075,195,RPG3,6262,KOUBAI01,BAALIB,OUTFL,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,643,2,KOUBAI01,BAALIB,ABAA10C,52,RPG3,6431,KOUBAI01,BAALIB,FILEA,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,643,2,KOUBAI01,BAALIB,ABAA10C,52,RPG3,6432,KOUBAI01,BAALIB,OUTFL,D,F,80,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,657,2,KOUBAI01,RJELIB,PGO128,0,NotFoundSource,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,KOUBAI01,BAALIB,JBAA10M0,690,2,KOUBAI01,BAALIB,ABAA080,161,RPG3,6901,KOUBAI01,BAALIB,BAA080I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,690,2,KOUBAI01,BAALIB,ABAA080,161,RPG3,6902,KOUBAI01,PIALIB,PIAGM3,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM3
1,KOUBAI01,BAALIB,JBAA10M0,690,2,KOUBAI01,BAALIB,ABAA080,161,RPG3,6903,KOUBAI01,COMNLIB,SIDMST,D,E,-,I,n,R,n,n,D,KOUBAI01,COMNLIB,SIDMST
1,KOUBAI01,BAALIB,JBAA10M0,690,2,KOUBAI01,BAALIB,ABAA080,161,RPG3,6904,KOUBAI01,BAALIB,SGPTB,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,690,2,KOUBAI01,BAALIB,ABAA080,161,RPG3,6905,KOUBAI01,BAALIB,BAA080O,D,F,40,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,733,2,KOUBAI01,BAALIB,ABAA090,175,RPG3,7331,KOUBAI01,BAALIB,BAA090I,D,F,40,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,733,2,KOUBAI01,BAALIB,ABAA090,175,RPG3,7332,KOUBAI01,BAALIB,DAISUTB,D,F,32,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA10M0,733,2,KOUBAI01,BAALIB,ABAA090,175,RPG3,7333,KOUBAI01,BAALIB,QPRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
