KOUBAI01,COMNLIB,BHNKOT,10
KOUBAI01,COMNLIB,HINHNT,20
KOUBAI01,COMNLIB,SIDMST,39
KOUBAI01,PIALIB,PIAGM1,30
KOUBAI01,PIALIB,PIAGM2,17
KOUBAI01,PIALIB,PIAGM3,17
KOUBAI01,PIALIB,PIAGMC,22
